playlist,name,name_url,artist,album,year,album_art,genres,playcount
HARD ROCK,Cracker Island (feat. Thundercat),https://open.spotify.com/track/2W3ZpQg9i6lE6kmHbcdu9N,Gorillaz,Cracker Island (feat. Thundercat),2022,https://i.scdn.co/image/ab67616d0000b273efbba3463588a325949874d5,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Add It Up,https://open.spotify.com/track/61QW3AcU1jm5ttPOn8eZhn,Violent Femmes,Violent Femmes,1983,https://i.scdn.co/image/ab67616d0000b27354096a7f898de0233d76f626,"['alternative', 'alternative rock', 'indie']",1537441
HARD ROCK,As We Fall,https://open.spotify.com/track/6piIJpTPBi60m8nb4f9eyG,League of Legends,As We Fall,2017,https://i.scdn.co/image/ab67616d0000b27303605f198e31d58f3f66abc0,"['Soundtrack', 'Game Music', 'video game music']",1135526
HARD ROCK,Song 2,https://open.spotify.com/track/3GfOAdcoc3X5GPiiXmpBjK,Blur,Blur: The Best Of,2000,https://i.scdn.co/image/ab67616d0000b27334cbf7013afccc7df67fa43f,"['britpop', 'rock', 'indie']",4577894
HARD ROCK,Paper Planes,https://open.spotify.com/track/1ixbwbeBi5ufN4noUKmW5a,M.I.A.,Kala,2007,https://i.scdn.co/image/ab67616d0000b273310d9098fbbde47bf7785637,"['Hip-Hop', 'electronic', 'female vocalists']",3216532
HARD ROCK,Jiyuu no Tsubasa,https://open.spotify.com/track/188vCXc4bAejLqGhpEVBGT,Linked Horizon,Shingeki no Kiseki,2017,https://i.scdn.co/image/ab67616d0000b27374164dc6fb6a320abf6a34fd,"['Power metal', 'japanese', 'rock']",478834
HARD ROCK,Shinzo wo Sasageyo !,https://open.spotify.com/track/5uraJqtCBvLpwt3VeomZdq,Linked Horizon,Shingeki no Kiseki,2017,https://i.scdn.co/image/ab67616d0000b27374164dc6fb6a320abf6a34fd,"['Power metal', 'japanese', 'rock']",478834
HARD ROCK,Shoukei to Shikabane no Michi,https://open.spotify.com/track/7lcTpZtdTyfiIgVIpmTVut,Linked Horizon,Shinjitsu eno Shingeki,2019,https://i.scdn.co/image/ab67616d0000b273497bef4805c998fe78632f93,"['Power metal', 'japanese', 'rock']",478834
HARD ROCK,Pumped Up Kicks,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Torches,2011,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,"['indie', 'indie pop', 'alternative']",3555703
HARD ROCK,Rill Rill,https://open.spotify.com/track/0Z7b5GlC70FAES1YduhhqQ,Sleigh Bells,Treats,2010,https://i.scdn.co/image/ab67616d0000b273e1d8ed663a5575b0d1f35b62,"['electronic', 'noise pop', 'Lo-Fi']",918739
HARD ROCK,Why'd You Only Call Me When You're High?,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,2013,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,"['indie rock', 'indie', 'british']",6751946
HARD ROCK,Drive,https://open.spotify.com/track/4VvsGrEyF1b5aJ86O4lNSL,AWOLNATION,"My Echo, My Shadow, My Covers & Me",2022,https://i.scdn.co/image/ab67616d0000b273bb1cb690fb0f0655238432ae,"['electronic', 'indie', 'alternative']",1480399
HARD ROCK,Still into You,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,Paramore,Paramore,2013,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35,"['rock', 'pop punk', 'alternative']",5284038
HARD ROCK,Misery Business,https://open.spotify.com/track/3l9CW99AHtExIRV4hW2N5m,Paramore,Riot!,2007,https://i.scdn.co/image/ab67616d0000b27369966efa45b125ed6711b43c,"['rock', 'pop punk', 'alternative']",5284038
HARD ROCK,Decode - Twilight Soundtrack Version,https://open.spotify.com/track/4IDfVjI1TlB1UwlC01T4Bm,Paramore,Brand New Eyes,2009,https://i.scdn.co/image/ab67616d0000b273b9abbedc516dd297039977bd,"['rock', 'pop punk', 'alternative']",5284038
HARD ROCK,All I Wanted,https://open.spotify.com/track/4BbXg5wQqVNPbVEGpjsVnv,Paramore,Brand New Eyes,2009,https://i.scdn.co/image/ab67616d0000b273b9abbedc516dd297039977bd,"['rock', 'pop punk', 'alternative']",5284038
HARD ROCK,That's What You Get,https://open.spotify.com/track/0UY4FvG4f9JI6kBR1BlWrZ,Paramore,Riot!,2007,https://i.scdn.co/image/ab67616d0000b27369966efa45b125ed6711b43c,"['rock', 'pop punk', 'alternative']",5284038
HARD ROCK,Teenagers,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,My Chemical Romance,The Black Parade,2006,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,"['rock', 'alternative', 'punk rock']",4573482
HARD ROCK,Helena,https://open.spotify.com/track/5dTHtzHFPyi8TlTtzoz1J9,My Chemical Romance,Three Cheers for Sweet Revenge,2004,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,"['rock', 'alternative', 'punk rock']",4573482
HARD ROCK,I'm Not Okay (I Promise),https://open.spotify.com/track/7lRlq939cDG4SzWOF4VAnd,My Chemical Romance,Three Cheers for Sweet Revenge,2004,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,"['rock', 'alternative', 'punk rock']",4573482
HARD ROCK,I Don't Love You,https://open.spotify.com/track/4RAOI1etsgbh5NP3T5R8rN,My Chemical Romance,The Black Parade,2006,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,"['rock', 'alternative', 'punk rock']",4573482
HARD ROCK,Famous Last Words,https://open.spotify.com/track/2d6m2F4I7wCuAKtSsdhh83,My Chemical Romance,The Black Parade,2006,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,"['rock', 'alternative', 'punk rock']",4573482
HARD ROCK,Softcore,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Daddy Issues,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,2015,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Reflections,https://open.spotify.com/track/2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,You Get Me So High,https://open.spotify.com/track/7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Pretty Boy,https://open.spotify.com/track/7IL8PSVwLOJxqYne6azxQv,The Neighbourhood,Chip Chrome & The Mono-Tones,2020,https://i.scdn.co/image/ab67616d0000b2731a721f3757e5b67f87e1acd3,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Afraid,https://open.spotify.com/track/7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,2013,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,The Beach,https://open.spotify.com/track/2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,2015,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Cry Baby,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,The Neighbourhood,Wiped Out!,2015,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,"['indie', 'indie rock', 'indie pop']",3619305
HARD ROCK,Hayloft II,https://open.spotify.com/track/0kYMwaQWABTkFff8AZjmYI,Mother Mother,Inside (Deluxe),2022,https://i.scdn.co/image/ab67616d0000b273ac91ecc149d3fb876f117a84,"['indie', 'Canadian', 'indie pop']",1781407
HARD ROCK,Hayloft,https://open.spotify.com/track/2kKkl59fY6Cic1CmhvSEZK,Mother Mother,O My Heart,2008,https://i.scdn.co/image/ab67616d0000b273bf77ec4fe60aa3163d91e767,"['indie', 'Canadian', 'indie pop']",1781407
HARD ROCK,Burning Pile,https://open.spotify.com/track/5ZpAU5f4jxj6i9XoKK0RaI,Mother Mother,O My Heart,2008,https://i.scdn.co/image/ab67616d0000b273bf77ec4fe60aa3163d91e767,"['indie', 'Canadian', 'indie pop']",1781407
HARD ROCK,Arms Tonite,https://open.spotify.com/track/5plW0IS6XNNFFvLCH15edI,Mother Mother,O My Heart,2008,https://i.scdn.co/image/ab67616d0000b273bf77ec4fe60aa3163d91e767,"['indie', 'Canadian', 'indie pop']",1781407
HARD ROCK,My Ordinary Life,https://open.spotify.com/track/3FdopY118eIYv5COjji7Sa,The Living Tombstone,My Ordinary Life,2017,https://i.scdn.co/image/ab67616d0000b2734af6712744302e26fc824c55,"['electronic', 'brony', 'dubstep']",1127275
HARD ROCK,Discord,https://open.spotify.com/track/6xqJ0XqDM9dVEW1jbm78wB,The Living Tombstone,Discord,2012,https://i.scdn.co/image/ab67616d0000b2730258584fffca13b547ec4f8c,"['electronic', 'brony', 'dubstep']",1127275
HARD ROCK,Five Nights at Freddy's,https://open.spotify.com/track/2ItNKt19iqefEe590Z9GeE,The Living Tombstone,Five Nights at Freddy's,2014,https://i.scdn.co/image/ab67616d0000b2733f753699bc7ef8a7945d8bb0,"['electronic', 'brony', 'dubstep']",1127275
HARD ROCK,Mr. Brightside,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,2004,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,"['indie', 'indie rock', 'rock']",6657563
HARD ROCK,Somebody Told Me,https://open.spotify.com/track/6PwjJ58I4t7Mae9xfZ9l9v,The Killers,Hot Fuss,2004,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,"['indie', 'indie rock', 'rock']",6657563
HARD ROCK,When You Were Young,https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU,The Killers,Sam's Town,2006,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,"['indie', 'indie rock', 'rock']",6657563
HARD ROCK,Human,https://open.spotify.com/track/1sTsuZTdANkiFd7T34H3nb,The Killers,Day & Age (Bonus Tracks),2008,https://i.scdn.co/image/ab67616d0000b273a43cd43ef4f3b2d5413b17f9,"['indie', 'indie rock', 'rock']",6657563
HARD ROCK,Way down We Go,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,2016,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,"['blues rock', 'icelandic', 'rock']",1123271
HARD ROCK,Love Me Again,https://open.spotify.com/track/5TbzAWWc5eJaANpA9kfGCd,John Newman,Tribute,2013,https://i.scdn.co/image/ab67616d0000b273b38d10a0f9eabec693d8f96e,"['soul', 'pop', 'british']",1095843
HARD ROCK,19-2000,https://open.spotify.com/track/71koAFCnGnugRdGIDfS7f4,Gorillaz,Gorillaz,2001,https://i.scdn.co/image/ab67616d0000b273f6c46838e4425ea96e2562fe,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,DARE (feat. Shaun Ryder & Roses Gabor),https://open.spotify.com/track/4Hff1IjRbLGeLgFgxvHflk,Gorillaz,Demon Days,2005,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Rhinestone Eyes,https://open.spotify.com/track/1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Plastic Beach,2010,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,On Melancholy Hill,https://open.spotify.com/track/0q6LuUqGLUiCPP1cbdwFs3,Gorillaz,Plastic Beach,2010,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Empire Ants (feat. Little Dragon),https://open.spotify.com/track/3a6PN6BRB8PP3ms48s7kU1,Gorillaz,Plastic Beach,2010,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Saturnz Barz (feat. Popcaan),https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,Gorillaz,Humanz (Deluxe),2017,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Andromeda (feat. DRAM),https://open.spotify.com/track/2C0KFbb4v9CNWR5c9jWcKC,Gorillaz,Humanz (Deluxe),2017,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,She's My Collar (feat. Kali Uchis),https://open.spotify.com/track/3lIxtCaROdRDuTnNBDm3n2,Gorillaz,Humanz (Deluxe),2017,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Humility (feat. George Benson),https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm,Gorillaz,The Now Now,2018,https://i.scdn.co/image/ab67616d0000b2734d9f7b88e82db31d13ac6668,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Tranz,https://open.spotify.com/track/7jYUaoOfdcYgUvkK8NnFfx,Gorillaz,The Now Now,2018,https://i.scdn.co/image/ab67616d0000b2734d9f7b88e82db31d13ac6668,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Cracker Island (feat. Thundercat),https://open.spotify.com/track/4J3I4jpAtNjsclcs99jzeF,Gorillaz,Cracker Island,2023,https://i.scdn.co/image/ab67616d0000b2734b0ddebba0d5b34f2a2f07a4,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,New Gold (feat. Tame Impala and Bootie Brown),https://open.spotify.com/track/60SvhHtwefT0e2G7i7kOH3,Gorillaz,Cracker Island,2023,https://i.scdn.co/image/ab67616d0000b2734b0ddebba0d5b34f2a2f07a4,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Tormenta (feat. Bad Bunny),https://open.spotify.com/track/38UYeBLfvpnDSG9GznZdnL,Gorillaz,Cracker Island,2023,https://i.scdn.co/image/ab67616d0000b2734b0ddebba0d5b34f2a2f07a4,"['electronic', 'alternative', 'Hip-Hop']",6473758
HARD ROCK,Some Nights,https://open.spotify.com/track/6t6oULCRS6hnI7rm0h5gwl,fun.,Some Nights,2012,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,"['indie pop', 'indie', 'alternative']",2427422
HARD ROCK,Take Me Out,https://open.spotify.com/track/20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Franz Ferdinand,2004,https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4,"['indie rock', 'indie', 'rock']",4682784
HARD ROCK,No You Girls,https://open.spotify.com/track/4VP8QiCeaZq8BeTIUrMQOG,Franz Ferdinand,Tonight,2009,https://i.scdn.co/image/ab67616d0000b273e58d58919ffc7451cf4a6b56,"['indie rock', 'indie', 'rock']",4682784
HARD ROCK,Sit Next to Me,https://open.spotify.com/track/4BdGO1CaObRD4La9l5Zanz,Foster The People,Sacred Hearts Club,2017,https://i.scdn.co/image/ab67616d0000b273ca02f2ecba4a803b191c7eab,"['indie', 'indie pop', 'alternative']",3555703
HARD ROCK,Dust It Off,https://open.spotify.com/track/34eeJ4JoXWqe6wmOHmgsCe,The Dø,Both Ways Open Jaws,2011,https://i.scdn.co/image/ab67616d0000b273068b16c562ea0f641e4022ec,"['indie', 'female vocalists', 'folk']",513556
HARD ROCK,Always Forever,https://open.spotify.com/track/2enPRFda84VE2wtI8c86Uf,Cults,Static,2013,https://i.scdn.co/image/ab67616d0000b273bb2c501e91fd02780cd332c6,"['indie pop', 'Lo-Fi', 'experimental']",2304560
HARD ROCK,She Knows (feat. Amber Coffman & Cults),https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW,J. Cole,Born Sinner (Deluxe Version),2013,https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc,"['Hip-Hop', 'rap', 'hip hop']",3634508
HARD ROCK,Kill the Pain,https://open.spotify.com/track/5TMj9sVkboOwxLhoeEq2k6,Accept,Blood of the Nations,2010,https://i.scdn.co/image/ab67616d0000b27339bcae6f92f8ba8941dc2fb1,"['heavy metal', 'hard rock', 'german']",704244
HARD ROCK,Balls to the Wall,https://open.spotify.com/track/28sMmBCmfHoy6NjZnovEYG,Accept,Balls To The Wall,1983,https://i.scdn.co/image/ab67616d0000b2739672ce1224cb4a7d334cb256,"['heavy metal', 'hard rock', 'german']",704244
HARD ROCK,Thunderstruck,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,AC/DC,The Razors Edge,1990,https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508,"['hard rock', 'classic rock', 'rock']",4334872
HARD ROCK,Grace,https://open.spotify.com/track/7wBYcbnGEoBbN9d1833xmD,Apocalyptica,Worlds Collide,2007,https://i.scdn.co/image/ab67616d0000b27329e90501a1ea82739e39da5f,"['symphonic metal', 'instrumental', 'metal']",1602937
HARD ROCK,Be Yourself,https://open.spotify.com/track/3zwmW1gM4E8FlHXV5nE16u,Audioslave,Out of Exile,2005,https://i.scdn.co/image/ab67616d0000b27307301dd5fedf5ad64cde4882,"['alternative rock', 'rock', 'hard rock']",3152258
HARD ROCK,Preserved Roses,https://open.spotify.com/track/6ENFRXutJ1WPoKhX1nvfL4,Blackbriar,Fractured Fairytales EP,2017,https://i.scdn.co/image/ab67616d0000b2733cb6dfdd494dca1f8044ac48,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Until Eternity,https://open.spotify.com/track/7wxkIezqwD81OiGhR1eZRF,Blackbriar,Fractured Fairytales EP,2017,https://i.scdn.co/image/ab67616d0000b2733cb6dfdd494dca1f8044ac48,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Mortal Remains,https://open.spotify.com/track/3LW2qTiYTRSoQJF1DqGEfT,Blackbriar,Our Mortal Remains,2019,https://i.scdn.co/image/ab67616d0000b2734bbaa24adfcf1f58bf594f0e,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Madwoman in the Attic,https://open.spotify.com/track/55ldNYZZgVNHj3Knzpe4RG,Blackbriar,Our Mortal Remains,2019,https://i.scdn.co/image/ab67616d0000b2734bbaa24adfcf1f58bf594f0e,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,I'd Rather Burn,https://open.spotify.com/track/1GzcLTRTeI6OY1vwpUCwnm,Blackbriar,We'd Rather Burn EP,2018,https://i.scdn.co/image/ab67616d0000b2730b73e3c9bd4f3e6d60db18a7,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Let Me In,https://open.spotify.com/track/0nBGuCJeZimI0MNKGt4oSD,Blackbriar,We'd Rather Burn EP,2018,https://i.scdn.co/image/ab67616d0000b2730b73e3c9bd4f3e6d60db18a7,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Stone Cold Body,https://open.spotify.com/track/5rWfk4qFRbibRLxh4ndZI8,Blackbriar,We'd Rather Burn EP,2018,https://i.scdn.co/image/ab67616d0000b2730b73e3c9bd4f3e6d60db18a7,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Cry of a Banshee,https://open.spotify.com/track/1Bv7Se3LLFB5OInmIG2zj0,Blackbriar,We'd Rather Burn EP,2018,https://i.scdn.co/image/ab67616d0000b2730b73e3c9bd4f3e6d60db18a7,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Arms of the Ocean,https://open.spotify.com/track/2qcxAbaFai3ZXle18e7FTn,Blackbriar,We'd Rather Burn EP,2018,https://i.scdn.co/image/ab67616d0000b2730b73e3c9bd4f3e6d60db18a7,"['Gothic Metal', 'symphonic metal', 'alternative metal']",76540
HARD ROCK,Solitude,https://open.spotify.com/track/0v3WyEt2g04WFpfVwcnfXm,Candlemass,Epicus Doomicus Metallicus,1986,https://i.scdn.co/image/ab67616d0000b27316fc29f6941572c718c58c5d,"['doom metal', 'Traditional Doom Metal', 'heavy metal']",346863
HARD ROCK,Shall Never Surrender (End Credits),https://open.spotify.com/track/11s4cDWdCABvn9Xkg4eHl2,Capcom Sound Team,Devil May Cry 4 Original Soundtrack,2008,https://i.scdn.co/image/ab67616d0000b2733354709aa87f3c511c9b16d3,"['video game music', 'Soundtrack', 'japanese']",329804
HARD ROCK,The Only Thing They Fear Is You,https://open.spotify.com/track/2rXY17eViQ8n0QTbUNk7Yu,De8ed,The Only Thing They Fear Is You,2020,https://i.scdn.co/image/ab67616d0000b27389a88241dbbdb8ce1b102a6b,"['italian', 'Italy']",1903
HARD ROCK,Through The Fire And Flames,https://open.spotify.com/track/1UMdbkqX19OiwfExH7gzYA,DragonForce,Inhuman Rampage,2006,https://i.scdn.co/image/ab67616d0000b2731f867e23a295217e98674bba,"['Power metal', 'speed metal', 'metal']",1123151
HARD ROCK,"Mob - Kanjou no Bakuhatsu (From ""Mob Psycho 100"")",https://open.spotify.com/track/5J6hzl1s3KCJvoM1jTLhFj,FalKKonE,"Intense Symphonic Metal Covers, Vol. 17",2019,https://i.scdn.co/image/ab67616d0000b273d93e8a0706e808148aa14a3b,"['symphonic metal', 'polish', 'metal']",123708
HARD ROCK,"D.V.M.N. (From ""DEVILMAN crybaby"")",https://open.spotify.com/track/4t8FUlaR6pHsQEcPE86CfF,FalKKonE,"Intense Symphonic Metal Covers, Vol. 8",2018,https://i.scdn.co/image/ab67616d0000b2734ef91619fbc36d4a84062a1f,"['symphonic metal', 'polish', 'metal']",123708
HARD ROCK,"Devilman no Uta (From ""DEVILMAN crybaby"")",https://open.spotify.com/track/6RmU2XDWx9ck0UhFoFHw3B,FalKKonE,"Intense Symphonic Metal Covers, Vol. 8",2018,https://i.scdn.co/image/ab67616d0000b2734ef91619fbc36d4a84062a1f,"['symphonic metal', 'polish', 'metal']",123708
HARD ROCK,Square Hammer,https://open.spotify.com/track/5TNhjanmvwvmjCz2WYwSAv,Ghost,Meliora (Deluxe Edition),2016,https://i.scdn.co/image/ab67616d0000b2735b752bd7476346431a8d1e79,"['heavy metal', 'Psychedelic Rock', 'doom metal']",1498001
HARD ROCK,Dance Macabre,https://open.spotify.com/track/4pIKFpwflOdhYNIRmPTj3E,Ghost,Prequelle,2018,https://i.scdn.co/image/ab67616d0000b273d12e0639819f09e00d73410e,"['heavy metal', 'Psychedelic Rock', 'doom metal']",1498001
HARD ROCK,Medieval Warfare,https://open.spotify.com/track/60QB81goFQieUq28DZEDZP,Grimes,Suicide Squad: The Album,2016,https://i.scdn.co/image/ab67616d0000b273cb4ec52c48a6b071ed2ab6bc,"['electronic', 'dream pop', 'experimental']",2475425
HARD ROCK,The Number of the Beast - 2015 Remaster,https://open.spotify.com/track/3nlGByvetDcS1uomAoiBmy,Iron Maiden,The Number of the Beast (2015 Remaster),1982,https://i.scdn.co/image/ab67616d0000b2735c29a88ba5341ca428f0c322,"['heavy metal', 'metal', 'NWOBHM']",3093144
HARD ROCK,Run to the Hills - 2015 Remaster,https://open.spotify.com/track/4Zc7TCHzuNwL0AFBlyLdyr,Iron Maiden,The Number of the Beast (2015 Remaster),1982,https://i.scdn.co/image/ab67616d0000b2735c29a88ba5341ca428f0c322,"['heavy metal', 'metal', 'NWOBHM']",3093144
